"","EDCS-ID","province","place","start_yr","end_yr_1","inscr_type1","inscr_type2","inscr_type3","inscr_type4","inscr_type5","inscription","clean_text_interpretive_word","language","Latitude","Longitude","Material"
"501","EDCS-14100370","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic iacet bon(ae) m(emoriae) Istefan/us archi{e}presbter / s(an)c(ta)e ec(c)les(iae) Ka(ra)litan(a)e qui / ixit ann(os) pl(us) minus LXX","Hic iacet bonae memoriae Istefanus archipresbter sanctae ecclesiae Karalitanae qui ixit annos plus minus LXX",NA,"39.2169525","9.1128513",NA
"502","EDCS-09700585","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[Hic iace]t b(onae) m(emoriae) Fortuna / [3 vixi]t annis plus / [minus 3] XXV requieit / [in pace s(ub) d(ie) 3] K(alendas) Oct(obres) [","Hic iacet bonae memoriae Fortuna vixit annis plus minus XXV requieit in pace sub die Kalendas Octobres",NA,"39.2169525","9.1128513",NA
"503","EDCS-09700586","Sardinia","Casteddu / Cagliari / Carales",401,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic iacet b(onae) m(emoriae) Muscula q(ui) vixit annis pl(us) minus XXIIII / requievit in pace sub d(ie) / VIII Kal(endas) Decembres in/dictione duod(ecima)","Hic iacet bonae memoriae Muscula qui vixit annis plus minus XXIIII requievit in pace sub die VIII Kalendas Decembres indictione duodecima",NA,"39.2169525","9.1128513",NA
"504","EDCS-09700588","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic est positus Sabba/tius VIII Kal(endas) Feb(ruarias) qui vixit / ann(os) p(lus) m(inus) XXX","Hic est positus Sabbatius VIII Kalendas Februarias qui vixit annos plus minus XXX",NA,"39.2169525","9.1128513",NA
"505","EDCS-09001400","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Bonae memoriae Epittito(!) / qui(!) des refrigeret / in pac{a}e","Bonae memoriae Epittito qui des refrigeret in pace",NA,"39.2169525","9.1128513",NA
"506","EDCS-07000527","Sardinia","Casteddu / Cagliari / Carales",201,300,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) s(acrum) / Aurelia Cus/ta(!) vixit annos / XXVI Aur(elius) Epe/recius uxori amantissim/(a)e f(ecit)","Dis Manibus sacrum Aurelia Custa vixit annos XXVI Aurelius Eperecius uxori amantissimae fecit",NA,"39.2169525","9.1128513",NA
"507","EDCS-14100001","Sardinia","Casteddu / Cagliari / Carales",401,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic iacet bo(nae) m(emoriae) An{i}ioc(h)ia / qui(!) vixit plus min(u)s anni(s) / LV requieit in pace de/posita est sub die XVII / Kalendas Februarias","Hic iacet bonae memoriae Aniochia qui vixit plus minus annis LV requieit in pace deposita est sub die XVII Kalendas Februarias",NA,"39.2169525","9.1128513",NA
"508","EDCS-06100304","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic iacet b(onae) m(emoriae) Asteriu[s 3] / hic iacet b(onae) m(emoriae) Iobiana c[3] / IIII Non(as) Feb(uarias)","Hic iacet bonae memoriae Asterius hic iacet bonae memoriae Iobiana c IIII Nonas Febuarias",NA,"39.2169525","9.1128513",NA
"509","EDCS-04900452","Sardinia","Casteddu / Cagliari / Carales",501,700,"inscriptiones christianae","tituli operum","tituli sepulcrales",NA,NA,"Metatu(m) sancti / Longini cen/turionis / hic abes a domino diable","Metatum sancti Longini centurionis hic abes a domino diable",NA,"39.2169525","9.1128513",NA
"510","EDCS-03000423","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"B(onae) m(emoriae) Gelianus [3] / quievit fide[lis 3]","Bonae memoriae Gelianus quievit fidelis",NA,"39.2169525","9.1128513",NA
"511","EDCS-03000425","Sardinia","Casteddu / Cagliari / Carales",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[H(ic) iac(et)] b(onae) m(emoriae) Laur/[3] ixit annis / [3 req]uieit in pac(e) / [3 Id]us Decem(bres)","Hic iacet bonae memoriae Laur ixit annis requieit in pace Idus Decembres",NA,"39.2169525","9.1128513","lapis"
"512","EDCS-03000426","Sardinia","Casteddu / Cagliari / Carales",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic iacet b(onae) m(emoriae) [3] / annos XX[3] / XVIII Kal(endas) Dec[embr(es) 3] / hic iacet b(onae) [m(emoriae) 3] / qui vixi[t annos 3] / quievit [3] / [3] a(nnos) XIV [","Hic iacet bonae memoriae annos XX XVIII Kalendas Decembres hic iacet bonae memoriae qui vixit annos quievit annos XIV",NA,"39.2169525","9.1128513",NA
"513","EDCS-44100048","Sardinia","Casteddu / Cagliari / Carales",51,150,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Tiburtiae Am/[1]t[1]idi vixit an/nis LX Iul(ia) Ama/na matri dul/cissim(a)e / b(ene) m(erenti) f(ecit)","Dis Manibus Tiburtiae Am t idi vixit annis LX Iulia Amana matri dulcissimae bene merenti fecit",NA,"39.2169525","9.1128513",NA
"514","EDCS-44100050","Sardinia","Casteddu / Cagliari / Carales",1,200,"tituli sepulcrales",NA,NA,NA,NA,"]o A[3] / [3 v]ix(it) a[nnis 3] / [3] dieb[us 3] / [3]us Ve[3] / [3]issimo f[3]","o A vixit annis diebus us Ve issimo f",NA,"39.2169525","9.1128513",NA
"515","EDCS-44100051","Sardinia","Casteddu / Cagliari / Carales",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"vi]xit [3] / [3] et quie[vit 3] / [3] m(enses) III d(ies) [","vixit et quievit menses III dies",NA,"39.2169525","9.1128513","lapis"
"516","EDCS-51400896","Sardinia","Casteddu / Cagliari / Carales",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"] arch[","arch",NA,"39.2169525","9.1128513","tectorium"
"517","EDCS-44100049","Sardinia","Casteddu / Cagliari / Carales",151,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) // Vitelliae Iuli/anae vix(it) ann(os) / III m(ensem) I parentes / fil(iae) dulcissim(ae)","Dis Manibus Vitelliae Iulianae vixit annos III mensem I parentes filiae dulcissimae",NA,"39.2169525","9.1128513",NA
"518","EDCS-70500154","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[3]s qui ixit ann(is) [3] / [3 vi]xit annis XVIII[3] / [3 vi]x[it anni]s LII r[equievit 3] / [3 ann]is [3] requie[it 3]","s qui ixit annis vixit annis XVIII vixit annis LII requievit annis requieit",NA,"39.2169525","9.1128513",NA
"519","EDCS-70500155","Sardinia","Casteddu / Cagliari / Carales",401,600,"tituli sepulcrales",NA,NA,NA,NA,"sub di]e XIII [3]","sub die XIII",NA,"39.2169525","9.1128513","musivum"
"520","EDCS-70500156","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"a]nn/[os 3] in pace / [3]XIII / [","annos in pace XIII",NA,"39.2169525","9.1128513",NA
"521","EDCS-70500159","Sardinia","Casteddu / Cagliari / Carales",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"] / req[uievit 3] / die VI[3]","requievit die VI",NA,"39.2169525","9.1128513",NA
"522","EDCS-70500162","Sardinia","Casteddu / Cagliari / Carales",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"]ODT[3] / hic iacet f[3] / unde[","ODT hic iacet f unde",NA,"39.2169525","9.1128513",NA
"523","EDCS-70500163","Sardinia","Casteddu / Cagliari / Carales",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"]VSV[3] / [3 p]ace [","VSV pace",NA,"39.2169525","9.1128513",NA
"524","EDCS-70800046","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]PL[3] / [3]IC pati[3] / [3]laro STE[3] / [3 v]ixisti VV[3] / [3] et dolum D[3] / [3]T propriu[m(?) 3] / [3]VM quod [3] / [3]S genitor[","PL IC pati laro STE vixisti VV et dolum D T proprium VM quod S genitor",NA,"39.2169525","9.1128513",NA
"525","EDCS-70800066","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]I / [3 d]ecuit(?) filiu[m] / [","I decuit filium",NA,"39.2169525","9.1128513",NA
"526","EDCS-70800048","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"[D(is)] M(anibus) / [3]ianae / [3]ius / [3 coniu]gi b(ene) m(erenti) f(ecit)","Dis Manibus ianae ius coniugi bene merenti fecit",NA,"39.2169525","9.1128513",NA
"527","EDCS-70800047","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"[3]atius / vixit annis / XVIII[3] paren/tes fecerunt / [fi]lio dul(cissimo)","atius vixit annis XVIII parentes fecerunt filio dulcissimo",NA,"39.2169525","9.1128513",NA
"528","EDCS-76000129","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"H(ic) a(postolus) P(aulus) f(idem) d(edit)","Hic apostolus Paulus fidem dedit",NA,"39.2169525","9.1128513","lapis"
"529","EDCS-76600114","Sardinia","Casteddu / Cagliari / Carales",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"an]n[os] L d[ies 3] / [3 Oc]tob[res","annos L dies Octobres",NA,"39.2169525","9.1128513","lapis"
"530","EDCS-76600115","Sardinia","Casteddu / Cagliari / Carales",201,300,"tituli sepulcrales",NA,NA,NA,NA,"D(is) [M(anibus)] / [3]ius Ia[3] / [3]tus C[","Dis Manibus ius Ia tus C",NA,"39.2169525","9.1128513","lapis"
"531","EDCS-74800109","Sardinia","Casteddu / Cagliari / Carales",NA,787,"tituli sepulcrales",NA,NA,NA,NA,"to 800;  101 to 300         

 
 
D(is) M(anibus) //","Dis Manibus","GR","39.2169525","9.1128513","lapis"
"532","EDCS-12100593","Sardinia","Castheddu / Castelsardo / Tibula",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]R[3] / [3] Q(uinti) f(ilius?) V[3] / [3]EL[3] / [3]EMA[","R Quinti filius V EL EMA",NA,"40.910466","8.718313",NA
"533","EDCS-72800071","Sardinia","Ceraxus / Selargius",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"V]alerianus [3] / [3]S pius MI[3] / [3] fuit in [","Valerianus S pius MI fuit in",NA,"39.2569504","9.1675535",NA
"534","EDCS-30000446","Sardinia","Ceraxus / Selargius",601,700,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"] martyrum / [3] Vincent[i] / [3]e / [3]ae / [","martyrum Vincenti e ae",NA,"39.2569504","9.1675535","lapis"
"535","EDCS-09300954","Sardinia","Chia / Bitia",151,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / C(aius) Valeri/us Geni/alis vixit / anno I m(ensibus) VIIII d(iebus) XVII / filio dulcissim/o p(arentes) b(ene) m(erenti) f(e)c(e)r(unt)","Dis Manibus Caius Valerius Genialis vixit anno I mensibus VIIII diebus XVII filio dulcissimo parentes bene merenti fecerunt",NA,"38.9105708","8.8818501",NA
"536","EDCS-71000297","Sardinia","Crabas / Cabras",201,400,"tituli sepulcrales",NA,NA,NA,NA,NA,NA,"HEBR","39.9303142","8.5320543","lapis"
"537","EDCS-08900982","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Cn(aeo) Aelio Gaia[no ar]/[car]io(?) praedi[orum]","Dis Manibus Cnaeo Aelio Gaiano arcario praediorum",NA,"40.1884721","8.5674049","lapis"
"538","EDCS-41700221","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",501,700,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic req(ui)esct fa/mula d(e)i Inbenia / m(ensis) Ianuarii d(ie) III / migravit a s(a)ec(ulo) / vivat in d(omi)no / amen","Hic requiesct famula dei Inbenia mensis Ianuarii die III migravit a saeculo vivat in domino amen",NA,"40.1884721","8.5674049",NA
"539","EDCS-22500107","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Priscus / Ursinus / vixit ann(os) / [","Dis Manibus Priscus Ursinus vixit annos",NA,"40.1884721","8.5674049",NA
"540","EDCS-08900983","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Mirae innoc[e]/nti(ae) ac pieta/ti Euticio / bene mere/nti q(u)i ix(it) / an(no)s p(lus) m(inus) LV / qu(i)esct i/n pace","Mirae innocentiae ac pietati Euticio bene merenti qui ixit annos plus minus LV quiesct in pace",NA,"40.1884721","8.5674049","lapis"
"541","EDCS-08900984","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",401,500,"inscriptiones christianae","tituli operum","tituli sepulcrales",NA,NA,"Maximo bon(a) memoriae / qui bene vixit annis p(lus) m(inus) L / ilius ips{u}ius posuit tabula(m) / ista(m) in pace // Silba/nos(!)","Maximo bona memoriae qui bene vixit annis plus minus L ilius ipsius posuit tabulam istam in pace Silbanos",NA,"40.1884721","8.5674049","lapis"
"542","EDCS-08900985","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Vincentia Cas/siano cop/ari bene merenti / in pace qui dis/cessit Non(is) Feb/r(u)ariis qui vix(it) an(nos) / LXXV m(enses) duo d(ies) X","Vincentia Cassiano copari bene merenti in pace qui discessit Nonis Februariis qui vixit annos LXXV menses duo dies X",NA,"40.1884721","8.5674049",NA
"543","EDCS-08900986","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Limenius senior / qui ixit an/nos p(lus) m(inus) LXXX / qu(i)esct in p(ac)e IIII / Idus Iunias","Limenius senior qui ixit annos plus minus LXXX quiesct in pace IIII Idus Iunias",NA,"40.1884721","8.5674049",NA
"544","EDCS-08900987","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",501,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic iacet b(o)n(ae) mem(oriae) {abus} / Iscribonissa(!) qui(!) ixit / ann(os) pl(us) min(us) XXVIII requi(escit) / in p(a)ce s(u)b d(ie) XVIIII mensis / Octobrii ind(ictione) XIII","Hic iacet bonae memoriae Iscribonissa qui ixit annos plus minus XXVIII requiescit in pace sub die XVIIII mensis Octobrii indictione XIII",NA,"40.1884721","8.5674049","lapis"
"545","EDCS-08900988","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]/tia filio karissim[o 3]","tia filio karissimo",NA,"40.1884721","8.5674049",NA
"546","EDCS-58100125","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[3]tus lec[tor","tus lector",NA,"40.1884721","8.5674049",NA
"547","EDCS-08900990","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"]ia / [3 vi]xit / [3 Vi]ncentiae et / [3 requi]esct","ia vixit Vincentiae et requiesct",NA,"40.1884721","8.5674049",NA
"548","EDCS-58100126","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]simo [3]","simo",NA,"40.1884721","8.5674049",NA
"549","EDCS-58100127","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"[3] mere[nt","merent",NA,"40.1884721","8.5674049","lapis"
"550","EDCS-08900991","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[3] fidelis in pa[ce]","fidelis in pace",NA,"40.1884721","8.5674049",NA
"551","EDCS-08900992","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"[3 Fa]bianus [3]","Fabianus",NA,"40.1884721","8.5674049","lapis"
"552","EDCS-58100131","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]LI[3] / [3 a]nn(os?) [","LI annos",NA,"40.1884721","8.5674049",NA
"553","EDCS-58100134","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"]A[3] / [3 in] pace X[","A in pace X",NA,"40.1884721","8.5674049","lapis"
"554","EDCS-58100135","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",501,700,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"c]um suis / [3 o]mnibus","cum suis omnibus",NA,"40.1884721","8.5674049","lapis"
"555","EDCS-71000799","Sardinia","Cullieri / Cuglieri / Cornus / Gurulis Nova",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]simo [3]","simo",NA,"40.1884721","8.5674049",NA
"556","EDCS-22400055","Sardinia","Deximeputzu / Decimoputzu",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) [M(anibus)] / C(aius) Peduc[aeus] / Marcellu[s vix(it) ann(os)] / III m(enses) V d(ies) VI[","Dis Manibus Caius Peducaeus Marcellus vixit annos III menses V dies VI",NA,"39.335238","8.915240",NA
"557","EDCS-22400051","Sardinia","Deximumannu / Decimomannu / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Fortunata / vixit an(nos) LX / [f]ecit Felia / filia b(ene) m(erenti)","Dis Manibus Fortunata vixit annos LX fecit Felia filia bene merenti",NA,"39.311738","8.968841",NA
"558","EDCS-22400052","Sardinia","Deximumannu / Decimomannu / Carales",101,250,"tituli sepulcrales",NA,NA,NA,NA,"] / R[3]I[3]AI / sanctissi/mae vix(it) a(nnos) / XXXVII m(enses) V d(ies) XX[1] / Gemellus su/tor coniug(i) / piissimae / b(ene) m(erenti) f(ecit)","R I AI sanctissimae vixit annos XXXVII menses V dies XX Gemellus sutor coniugi piissimae bene merenti fecit",NA,"39.311738","8.968841",NA
"559","EDCS-12100451","Sardinia","Deximumannu / Decimomannu / Carales",101,300,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Fortunata M() / vixit annis X / fecit pater / fili(a)e b(ene) m(erenti)","Dis Manibus Fortunata M vixit annis X fecit pater filiae bene merenti",NA,"39.311738","8.968841",NA
"560","EDCS-12100452","Sardinia","Deximumannu / Decimomannu / Carales",101,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Q(uinto) Valerio Gelliano / vixit annis XXII / Sempronia Dona/ta filio fecit","Dis Manibus Quinto Valerio Gelliano vixit annis XXII Sempronia Donata filio fecit",NA,"39.311738","8.968841",NA
"561","EDCS-12100453","Sardinia","Deximumannu / Decimomannu / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"]R[3] / [3 r]ec(essit) in / [p]ace VI Kal(endas) [","R recessit in pace VI Kalendas",NA,"39.311738","8.968841",NA
"562","EDCS-08400268","Sardinia","Deximumannu / Decimomannu / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"B(onae) m(emoriae) Gr(a)eca / quiescit in pace / vixit annos XX m(enses) II d(ies) XVIII / deposita pridie Idus Ianuarias","Bonae memoriae Graeca quiescit in pace vixit annos XX menses II dies XVIII deposita pridie Idus Ianuarias",NA,"39.311738","8.968841",NA
"563","EDCS-34700085","Sardinia","Donori",209,211,"tituli sepulcrales",NA,NA,NA,NA,"Aureliae Onoratae con[iugi 3] / et pientissimae quae [vixit ann(is) 3] / mens(ibus) VIII di[e]b(us) XIII cum qua f[ecit] / ann(is) XI men(sibus) [3]I dieb(us) XIII Eupr[epes(?)] / Auggg(ustorum) vern(a) d[isp(ensator) 3 dul]cissima[e] / fec[it //","Aureliae Onoratae coniugi et pientissimae quae vixit annis mensibus VIII diebus XIII cum qua fecit annis XI mensibus I diebus XIII Euprepes Augggustorum verna dispensator dulcissimae fecit","GR","39.4317971","9.1271532",NA
"564","EDCS-34700087","Sardinia","Donori",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / A(ulus) Lic(inius) Axius / vixit ann(os) / XLV m(enses) VII d(ies) / XXVII fec(it) / u(xor) mere(nti)","Dis Manibus Aulus Licinius Axius vixit annos XLV menses VII dies XXVII fecit uxor merenti",NA,"39.4317971","9.1271532",NA
"565","EDCS-12100456","Sardinia","Donori",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"B(onae) m(emoriae) Purpur/ia qui vixit / annis pl(us) m(inus) XXX/V quievit i/n pace","Bonae memoriae Purpuria qui vixit annis plus minus XXXV quievit in pace",NA,"39.4317971","9.1271532",NA
"566","EDCS-04900456","Sardinia","Fordongianus / Hydata Hypsitana / Forum Traiani",71,100,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Aque(n)sis f/isci vixit / [ann]is LX","Dis Manibus Aquensis fisci vixit annis LX",NA,"39.994549","8.809828",NA
"567","EDCS-71000660","Sardinia","Fordongianus / Hydata Hypsitana / Forum Traiani",151,300,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Hilarinu(s) / q(ui) vixit an(nos) [","Dis Manibus Hilarinus qui vixit annos",NA,"39.994549","8.809828",NA
"568","EDCS-71000661","Sardinia","Fordongianus / Hydata Hypsitana / Forum Traiani",117,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / M(arcus) Valerius / C[3]ustus vi/xit an(nos) / [","Dis Manibus Marcus Valerius C ustus vixit annos",NA,"39.994549","8.809828",NA
"569","EDCS-22500042","Sardinia","Fordongianus / Hydata Hypsitana / Forum Traiani",NA,NA,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"] Augus[t 3] / [3]ovis D[","August ovis D",NA,"39.994549","8.809828",NA
"570","EDCS-22500044","Sardinia","Fordongianus / Hydata Hypsitana / Forum Traiani",1,100,"tituli sepulcrales",NA,NA,NA,NA,"Silvanus Neti/[3] vixit annis XX / N[3]AII[3]NO/SIN mil(itavit) an(nis) III","Silvanus Neti vixit annis XX N AII NOSIN militavit annis III",NA,"39.994549","8.809828",NA
"571","EDCS-22500045","Sardinia","Fordongianus / Hydata Hypsitana / Forum Traiani",71,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / N() Luperca / vix(it) anis / XXII Chan()","Dis Manibus N Luperca vixit anis XXII Chan",NA,"39.994549","8.809828",NA
