"","EDCS-ID","province","place","start_yr","end_yr_1","inscr_type1","inscr_type2","inscr_type3","...4","inscription","clean_text_interpretive_word","language","Latitude","Longitude","Material"
"1387","EDCS-52301756","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"[3]TRON[","TRON",NA,32.4987775,34.8912663,NA
"1388","EDCS-52301757","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]inus[3] / [3]orio[","inus orio",NA,32.4987775,34.8912663,NA
"1389","EDCS-52301758","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"] M(arci) fi[l(ius?)","Marci filius",NA,32.4987775,34.8912663,NA
"1390","EDCS-52301759","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,"tituli sacri",NA,NA,NA,"Anti]noo de[o(?)","Antinoo deo",NA,32.4987775,34.8912663,NA
"1391","EDCS-52301760","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"] patro[no","patrono",NA,32.4987775,34.8912663,NA
"1392","EDCS-52301832","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,"tituli sepulcrales",NA,NA,NA,"D(is) M(anibus) / Fortuna/tae alumnae / b(ene) m(erenti) Domi/tia Maximil/la patrona f(ecit)","Dis Manibus Fortunatae alumnae bene merenti Domitia Maximilla patrona fecit",NA,32.4987775,34.8912663,NA
"1393","EDCS-52301833","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]N[3] / [3 Qui]nctil[ius(?)","N Quinctilius",NA,32.4987775,34.8912663,NA
"1394","EDCS-52301834","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,"tituli sepulcrales",NA,NA,NA,"]IVITA[3] / [3]us Sen[","IVITA us Sen",NA,32.4987775,34.8912663,NA
"1395","EDCS-52301835","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,"tituli sepulcrales",NA,NA,NA,"]]] | [[quae v[ixit annos]]] / [[XXX di[es","quae vixit annos XXX dies",NA,32.4987775,34.8912663,NA
"1396","EDCS-52301836","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,"tituli sepulcrales",NA,NA,NA,"]ni A[3] / [3] m(enses) XII[","ni A menses XII",NA,32.4987775,34.8912663,NA
"1397","EDCS-52301837","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"] Aurel() / [","Aurel",NA,32.4987775,34.8912663,NA
"1398","EDCS-52301838","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,"tituli possessionis",NA,NA,NA,"Col(onia) / (F)l(avia) Aug(usta) / [C]a(esarea) P(rima?) // Col(onia) / (F)l(avia) Aug(usta) / Ca(esarea) P(rima?)","Colonia Flavia Augusta Caesarea Prima Colonia Flavia Augusta Caesarea Prima",NA,32.4987775,34.8912663,NA
"1399","EDCS-52301839","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,"tituli possessionis",NA,NA,NA,"I(libra) // I(libra) // III(unciae) // IIIII(unciae)","Ilibra Ilibra IIIunciae IIIIIunciae",NA,32.4987775,34.8912663,NA
"1400","EDCS-52301840","Palaestina","Horbat Qesari / Caesarea Maritima",501,700,"tituli possessionis",NA,NA,NA,"// Bon/osu(s)","Bonosus","GR",32.4987775,34.8912663,NA
"1401","EDCS-52301841","Palaestina","Horbat Qesari / Caesarea Maritima",501,700,"tituli possessionis",NA,NA,NA,"Ser/giu(s) //","Sergius","GR",32.4987775,34.8912663,NA
"1402","EDCS-52301842","Palaestina","Horbat Qesari / Caesarea Maritima",501,600,"tituli possessionis",NA,NA,NA,"[Th]/eod/oru(s)","Theodorus",NA,32.4987775,34.8912663,NA
"1403","EDCS-52301843","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,"tituli possessionis",NA,NA,NA,"VIIII // IIII //","VIIII IIII","GR",32.4987775,34.8912663,NA
"1404","EDCS-52301844","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]SVM CILVAT[3] / [3]S SVBSTIT[3] / [3]VCANTV[","SVM CILVAT S SVBSTIT VCANTV",NA,32.4987775,34.8912663,NA
"1405","EDCS-52301845","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"] CRO[3] / [6] / L[","CRO L",NA,32.4987775,34.8912663,NA
"1406","EDCS-52301846","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]N[3] / [3]RIB[","N RIB",NA,32.4987775,34.8912663,NA
"1407","EDCS-52301847","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]/ae Pr[","ae Pr",NA,32.4987775,34.8912663,NA
"1408","EDCS-52301848","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]aesar[3] / [3]sainu[","aesar sainu",NA,32.4987775,34.8912663,NA
"1409","EDCS-52301849","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]AI[3] / [3]sima[","AI sima",NA,32.4987775,34.8912663,NA
"1410","EDCS-52301850","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]AM[3] / [3]A[","AM A",NA,32.4987775,34.8912663,NA
"1411","EDCS-52301851","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]atavi / [3]uri / [ // ]atavi / [3]uri","atavi uri atavi uri",NA,32.4987775,34.8912663,NA
"1412","EDCS-52301852","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"[3]aior[","aior",NA,32.4987775,34.8912663,NA
"1413","EDCS-52301853","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]B [3] / [3]AMV[","B AMV",NA,32.4987775,34.8912663,NA
"1414","EDCS-52301854","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]CIV[3] / [3 prov]inci[a(?)","CIV provincia",NA,32.4987775,34.8912663,NA
"1415","EDCS-52301855","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"so]dali(?) [3] / [3]NV[","sodali NV",NA,32.4987775,34.8912663,NA
"1416","EDCS-52301856","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]DI[3] / [3]G() V[","DI G V",NA,32.4987775,34.8912663,NA
"1417","EDCS-52301857","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]IIV[3] / [3]ius[","IIV ius",NA,32.4987775,34.8912663,NA
"1418","EDCS-52301858","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]m / [3]on / [","m on",NA,32.4987775,34.8912663,NA
"1419","EDCS-52301859","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]A[3] / [3]OI[","A OI",NA,32.4987775,34.8912663,NA
"1420","EDCS-52301860","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]MA[3] / [3]OS[","MA OS",NA,32.4987775,34.8912663,NA
"1421","EDCS-52301861","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]MA[3] / [3]T[","MA T",NA,32.4987775,34.8912663,NA
"1422","EDCS-52301862","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]MI[1]V[3] / [3]orum [","MI V orum",NA,32.4987775,34.8912663,NA
"1423","EDCS-52301863","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"[3]nium[3] / [3]ET[","nium ET",NA,32.4987775,34.8912663,NA
"1424","EDCS-52301864","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]o / [3]o / [","o o",NA,32.4987775,34.8912663,NA
"1425","EDCS-52301865","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]o M[3] / [3]O[","o M O",NA,32.4987775,34.8912663,NA
"1426","EDCS-52301866","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]orum [3] / [3]O[","orum O",NA,32.4987775,34.8912663,NA
"1427","EDCS-52301867","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"t]ribu[n","tribun",NA,32.4987775,34.8912663,NA
"1428","EDCS-52301868","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]rum[","rum",NA,32.4987775,34.8912663,NA
"1429","EDCS-52301869","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"] / Sen[3] / summ[3]","Sen summ",NA,32.4987775,34.8912663,NA
"1430","EDCS-52301870","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]iri[","iri",NA,32.4987775,34.8912663,NA
"1431","EDCS-52301871","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]us [","us",NA,32.4987775,34.8912663,NA
"1432","EDCS-52301872","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"AIIIL[","AIIIL",NA,32.4987775,34.8912663,NA
"1433","EDCS-52301873","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"[3] D[","D",NA,32.4987775,34.8912663,NA
"1434","EDCS-52301874","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"[3]imo [","imo",NA,32.4987775,34.8912663,NA
"1435","EDCS-52301875","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]AL[","AL",NA,32.4987775,34.8912663,NA
"1436","EDCS-52301876","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]MI[","MI",NA,32.4987775,34.8912663,NA
"1437","EDCS-52301877","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]OC[","OC",NA,32.4987775,34.8912663,NA
"1438","EDCS-52301878","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]RIM[","RIM",NA,32.4987775,34.8912663,NA
"1439","EDCS-52301879","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]rio I[","rio I",NA,32.4987775,34.8912663,NA
"1440","EDCS-52301880","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]ROIN[3]","ROIN",NA,32.4987775,34.8912663,NA
"1441","EDCS-52301881","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]sini[","sini",NA,32.4987775,34.8912663,NA
"1442","EDCS-52301882","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]um[3]","um",NA,32.4987775,34.8912663,NA
"1443","EDCS-52301883","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]TRV[","TRV",NA,32.4987775,34.8912663,NA
"1444","EDCS-52301884","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]VM[","VM",NA,32.4987775,34.8912663,NA
"1445","EDCS-52301885","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]ur [","ur",NA,32.4987775,34.8912663,NA
"1446","EDCS-52301886","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]us / [","us",NA,32.4987775,34.8912663,NA
"1447","EDCS-52301887","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"[3]D / [3]S","D S",NA,32.4987775,34.8912663,NA
"1448","EDCS-52301888","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]DMA[","DMA",NA,32.4987775,34.8912663,NA
"1449","EDCS-52301889","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]RM[","RM",NA,32.4987775,34.8912663,NA
"1450","EDCS-52301890","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]M[","M",NA,32.4987775,34.8912663,NA
"1451","EDCS-52301891","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]IN H[","IN H",NA,32.4987775,34.8912663,NA
"1452","EDCS-52301892","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"O[","O",NA,32.4987775,34.8912663,NA
"1453","EDCS-52301893","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]PE[","PE",NA,32.4987775,34.8912663,NA
"1454","EDCS-52301894","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]SS / [","SS",NA,32.4987775,34.8912663,NA
"1455","EDCS-52301895","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]TC[","TC",NA,32.4987775,34.8912663,NA
"1456","EDCS-52301896","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"?","",NA,32.4987775,34.8912663,NA
"1457","EDCS-29900071","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"CAT","CAT",NA,32.4987775,34.8912663,NA
"1458","EDCS-14300092","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,"tituli sepulcrales",NA,NA,NA,"Ti(berio) Cl(audio) Italico p(rimo) p(ilo)","Tiberio Claudio Italico primo pilo",NA,32.4987775,34.8912663,NA
"1459","EDCS-43600001","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,NA,NA,"GR",32.4987775,34.8912663,NA
"1460","EDCS-43600002","Palaestina","Horbat Qesari / Caesarea Maritima",152,154,"tituli honorarii",NA,NA,NA,"Calp]urnio Quint/[tian]o(?) proc(uratori) Aug(usti) / [prov]inc(iae) S[y]r(iae) Pal(aestinae) / [","Calpurnio Quinttiano procuratori Augusti provinciae Syriae Palaestinae",NA,32.4987775,34.8912663,NA
"1461","EDCS-43600003","Palaestina","Horbat Qesari / Caesarea Maritima",21,217,"tituli sacri",NA,NA,NA,"L(ucius) Val(erius) Valerianu[s] / proc(urator) d(omini?) Antonini / Aug(usti) devot(s) N[um(ini?)] / [","Lucius Valerius Valerianus procurator domini Antonini Augusti devots Numini",NA,32.4987775,34.8912663,NA
"1462","EDCS-52301764","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]nino / [eq(uo) publ(ico) iud(ici) selecto] ex V / [dec(uriis) trib(uno?) mil(itum) leg(ionis) 3]ic(ae) praef(ecto) / [alae(?) 3 proc(uratori) 3 u]rbis / [3 proc(uratori) 3]riae / [","nino equo publico iudici selecto ex V decuriis tribuno militum legionis icae praefecto alae procuratori urbis procuratori riae",NA,32.4987775,34.8912663,NA
"1463","EDCS-52301765","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"[3] Ti(beri) f(ilio) [3] / [3]ano eq(uo) pu[b(lico) praef(ecto)] / [coh(ortis) 3 trib(uno)] mil(itum) leg(ionis) V [Mac(edonicae?)","Tiberi filio ano equo publico praefecto cohortis tribuno militum legionis V Macedonicae",NA,32.4987775,34.8912663,NA
"1464","EDCS-52301770","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,"tituli honorarii",NA,NA,NA,"] / pro[curat(ori) Aug(usti)] / provi[nc(iae) Syr(iae) Pal(aestinae)] / Ti(berius?) P[","procuratori Augusti provinciae Syriae Palaestinae Tiberius P",NA,32.4987775,34.8912663,NA
"1465","EDCS-52301778","Palaestina","Horbat Qesari / Caesarea Maritima",251,300,"tituli honorarii","tituli sacri",NA,NA,"] Num(ini) / [maiest(ati) q(ue) eius dica]tiss(imus)","Numini maiestati que eius dicatissimus",NA,32.4987775,34.8912663,NA
"1466","EDCS-52301779","Palaestina","Horbat Qesari / Caesarea Maritima",251,300,"tituli honorarii",NA,NA,NA,"]AN[3] / [3 sa]nctiss[imo(?) 3] / [3 p]rocu[r(ator) prov(inciae)] / [Syr(iae) Pal(aestinae)","AN sanctissimo procurator provinciae Syriae Palaestinae",NA,32.4987775,34.8912663,NA
"1467","EDCS-52301781","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,"tituli honorarii",NA,NA,NA,"]no(?) leg(ato) [Aug(usti) pr(o) pr(aetore)] / [prov(inciae) Syriae Palaest]inae [","no legato Augusti pro praetore provinciae Syriae Palaestinae",NA,32.4987775,34.8912663,NA
"1468","EDCS-52301783","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"]O[3] / [3 I]ulio Sever[o","O Iulio Severo",NA,32.4987775,34.8912663,NA
"1469","EDCS-52301763","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,NA,NA,NA,NA,"[3] M(arci) f(ilio) Quir(ina) / [3]o Lolliano / [3]MIO(?) / [","Marci filio Quirina o Lolliano MIO",NA,32.4987775,34.8912663,NA
"1470","EDCS-52301772","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,"tituli honorarii",NA,NA,NA,"]arior(um) [3] / [3] viro [3] / [3 ac r]arissim[o","ariorum viro ac rarissimo",NA,32.4987775,34.8912663,NA
"1471","EDCS-14300056","Palaestina","Horbat Qesari / Caesarea Maritima",71,100,"tituli honorarii",NA,NA,NA,"T(ito) Flavio Aug(usti) liber(to) // h(onoris) c(ausa) // Callisto / C(aius) Aurunculeius amico suo","Tito Flavio Augusti liberto honoris causa Callisto Caius Aurunculeius amico suo",NA,32.4987775,34.8912663,NA
"1472","EDCS-10701935","Palaestina","Horbat Qesari / Caesarea Maritima",212,215,"tituli honorarii",NA,NA,NA,"L(ucio?) Valerio Valeriano p[roc(uratori) prov(inciae)] / Syr(iae) Palaest(inae) provinc(iae) [3] / praeposito summ(a)e [feliciss(imae) exped(itionis)] / Mesopotamenae adv[ersus Arabes(?)] / praepos(ito) vexil(lationis) feliciss(imae) [expedit(ionis)] / urbic(ae) itemq(ue) Asianae [adversus] / hostes publicos pr[aep(osito) eq(uitum) gentium] / peregrinarum adver[sus 3] / proc(uratori) Cypri praef(ecto) a[lae I Hispan(orum)] / Campagonum in Dac[ia trib(uno) c(o)hort(is) I] / miliariae Hemese[norum c(ivium) R(omanorum) in] / Pannonia praef(ecto) c(o)ho[rtis 3 in] / Pannonia / Mevius Romanus |(centurio) [leg(ionis) VI Ferr(atae)] / F(idelis) C(onstantis) Antoninianae [strator(?)] / eius viro i[ncompara]/bili","Lucio Valerio Valeriano procuratori provinciae Syriae Palaestinae provinciae praeposito summae felicissimae expeditionis Mesopotamenae adversus Arabes praeposito vexillationis felicissimae expeditionis urbicae item que Asianae adversus hostes publicos praeposito equitum gentium peregrinarum adversus procuratori Cypri praefecto alae I Hispanorum Campagonum in Dacia tribuno cohortis I miliariae Hemesenorum civium Romanorum in Pannonia praefecto cohortis in Pannonia Mevius Romanus centurio legionis VI Ferratae Fidelis Constantis Antoninianae strator eius viro incomparabili",NA,32.4987775,34.8912663,NA
"1473","EDCS-10701934","Palaestina","Horbat Qesari / Caesarea Maritima",284,305,"tituli honorarii","tituli sacri",NA,NA,"Imp(eratori) [Cae]s(ari) C(aio) Valerio / D[io]cletiano / [P(io) F(elici)] Invic(to) Aug(usto) / [3] Cleme(n)s v(ir) p(erfectissimus) / [p]roc(urator) d(evotus) N(umini) m(aiestati)q(ue) e(ius)","Imperatori Caesari Caio Valerio Diocletiano Pio Felici Invicto Augusto Clemens vir perfectissimus procurator devotus Numini maiestati que eius",NA,32.4987775,34.8912663,NA
"1474","EDCS-14300058","Palaestina","Horbat Qesari / Caesarea Maritima",232,233,"tituli honorarii",NA,NA,NA,"C(aio) Furio / Timesitheo / proc(uratori) Aug(usti) / Aur(elius) Iustinus |(centurio) / strat(or) eius","Caio Furio Timesitheo procuratori Augusti Aurelius Iustinus centurio strator eius",NA,32.4987775,34.8912663,NA
"1475","EDCS-07400688","Palaestina","Horbat Qesari / Caesarea Maritima",171,300,"tituli honorarii",NA,NA,NA,"M(arco) Fl[[avio(?) 3 c(larissimo)]] v(iro) / leg(ato) Au[[g(usti) pro praet(ore) provinc(iae) Syr(iae)]] / Pala[[est(inae) 3 s]acer[doti Flavi]]ali(?) / patr(ono) [[3 ex dec(reto) dec(urionum) pec(unia) p]]ub(lica) / duov[[[ir 3]E[3]IS[3]RI[3]]] / [[3]OPO[3]I[3]]","Marco Flavio clarissimo viro legato Augusti pro praetore provinciae Syriae Palaestinae sacerdoti Flaviali patrono ex decreto decurionum pecunia publica duovir E IS RI OPO I",NA,32.4987775,34.8912663,NA
"1476","EDCS-07400689","Palaestina","Horbat Qesari / Caesarea Maritima",288,293,"tituli honorarii",NA,NA,NA,"Felicissimo ac provindentiss(imo) / victoriosissimoque princip(i) / domino nostro M(arco) Aur(elio) Val(erio) / Maximiano Pio Fel(ici) Invicto Aug(usto) / Arbaeus Africanus v(ir) p(erfectissimus) / praes(es) prov(inciae) Pal(aestinae) tranquil/litati eius dicatiss(imus)","Felicissimo ac provindentissimo victoriosissimo que principi domino nostro Marco Aurelio Valerio Maximiano Pio Felici Invicto Augusto Arbaeus Africanus vir perfectissimus praeses provinciae Palaestinae tranquillitati eius dicatissimus",NA,32.4987775,34.8912663,NA
"1477","EDCS-08300549","Palaestina","Horbat Qesari / Caesarea Maritima",NA,NA,"tituli honorarii",NA,NA,NA,"Val(erio?) Calpurniano v(iro) p(erfectissimo) / praef(ecto) Mesop(otamiae) et Osr(hoenae) patr(ono) metr(opolis) / ex d(ecreto) d(ecurionum) p(ecunia) p(ublica) / Aurel(io) Theophilo eq(uite) R(omano) et / dec(urione) metr(opolis) // Aelio Iulian[o] / v(iro) e(gregio) proc(uratori) Aug(usti) n(ostri) / patr(ono) metr(opolis) ex d(ecreto) d(ecurionum)","Valerio Calpurniano viro perfectissimo praefecto Mesopotamiae et Osrhoenae patrono metropolis ex decreto decurionum pecunia publica Aurelio Theophilo equite Romano et decurione metropolis Aelio Iuliano viro egregio procuratori Augusti nostri patrono metropolis ex decreto decurionum",NA,32.4987775,34.8912663,NA
"1478","EDCS-03700774","Palaestina","Horbat Qesari / Caesarea Maritima",276,282,"tituli honorarii","tituli sacri",NA,NA,"[I]mp(eratori) M(arco) [Aurel]io / Probo Aug(usto) [Invicto(?) ac] / super omnes retro / princ(ipes) fortiss(imo) / Clod(ius) Passenianus / v(ir) c(larissimus) praes(es) prov(inciae) Syr(iae) / Pal(aestinae) d(evotus) N(umini) m(aiestati)q(ue) e(ius)","Imperatori Marco Aurelio Probo Augusto Invicto ac super omnes retro principes fortissimo Clodius Passenianus vir clarissimus praeses provinciae Syriae Palaestinae devotus Numini maiestati que eius",NA,32.4987775,34.8912663,NA
"1479","EDCS-03700775","Palaestina","Horbat Qesari / Caesarea Maritima",302,304,"tituli honorarii","tituli sacri",NA,NA,"Fortissimo et consult(issimo) / iuventutis principi / Galer(io) Val(erio) Maximiano / P(io) F(elici) Invict(o) nobil(issimo) Caes(ari) / Aufid(ius) Priscus v(ir) p(erfectissimus) pr(aeses) / prov(inciae) Pal(aestinae) d(evotus) N(umini) m(aiestati)q(ue) e[or(um)]","Fortissimo et consultissimo iuventutis principi Galerio Valerio Maximiano Pio Felici Invicto nobilissimo Caesari Aufidius Priscus vir perfectissimus praeses provinciae Palaestinae devotus Numini maiestati que eorum",NA,32.4987775,34.8912663,NA
"1480","EDCS-03700771","Palaestina","Horbat Qesari / Caesarea Maritima",135,212,"tituli honorarii",NA,NA,NA,"D(ecimo) Seio D(ecimi) fil(io) Quir(ina) Senecae / leg(ato) Aug(usti) pro pr(aetore) provinc(iae) / Syriae Palaest(inae) / mandatu / Sex(ti) Corneli Quirina / Taurini IIviral(is) / Cornel[[ius Quintianus]] / filiu[[s 3]]","Decimo Seio Decimi filio Quirina Senecae legato Augusti pro praetore provinciae Syriae Palaestinae mandatu Sexti Corneli Quirina Taurini II viralis Cornelius Quintianus filius",NA,32.4987775,34.8912663,NA
"1481","EDCS-03700772","Palaestina","Horbat Qesari / Caesarea Maritima",276,282,"tituli honorarii","tituli sacri",NA,NA,"Omni[[[um principum]]] / vere victorio[[siss(imo)]]] / ac feliciss(imo) indu[[lgent(issimo)q(ue)]] / Caes(ari) n(ostro) M(arco) Aur(elio) Pr[[obo P(io) F(elici)]] / Invict(o) Aug(usto) imp(eratori) [[3]] / Acilius Cleobu[[lus v(ir) c(larissimus)]] / praes(es) prov(inciae) Syr(iae) P[[al(aestinae)]] / d(evotus) N(umini) m(aiestati)[[q(ue) e(ius)]]","Omnium principum vere victoriosissimo ac felicissimo indulgentissimo que Caesari nostro Marco Aurelio Probo Pio Felici Invicto Augusto imperatori Acilius Cleobulus vir clarissimus praeses provinciae Syriae Palaestinae devotus Numini maiestati que eius",NA,32.4987775,34.8912663,NA
"1482","EDCS-03700773","Palaestina","Horbat Qesari / Caesarea Maritima",293,303,"tituli honorarii","tituli sacri",NA,NA,"[Fortissimo et] consultissimo / iuventutis principi / Fl(avio) Valerio Constantio / P(io) F(elici) Invic(to) nobilis(simo) Caes(ari) / Aufid(ius) Priscus v(ir) p(erfectissimus) praes(es) prov(inciae) / Pal(aestinae) d(evotus) N(umini) m(aiestati)q(ue) eor(um)","Fortissimo et consultissimo iuventutis principi Flavio Valerio Constantio Pio Felici Invicto nobilissimo Caesari Aufidius Priscus vir perfectissimus praeses provinciae Palaestinae devotus Numini maiestati que eorum",NA,32.4987775,34.8912663,NA
"1483","EDCS-20900065","Palaestina","Horbat Qesari / Caesarea Maritima",212,350,"tituli honorarii","tituli sacri",NA,NA,"C(aio) Iuli[o 3] / Titi[ano] / legato Au[g(usti) pr(o) pr(aetore)] / Syr(iae) Pa[laest(inae)] / M(arcus) Fl(avius) Quir(ina) S[3] / [3] leg(ionis) X [Fret(ensis)] / Antonin[ianae] / [3]s op(timo) et mer(enti?) [ // Invic]to / [3 Augusto] / [p]raes(es) / [prov(inciae) Syr(iae) Palaest(inae)] / [d(evotus) N(umini) m(aiestati)]q(ue) e(ius)","Caio Iulio Titiano legato Augusti pro praetore Syriae Palaestinae Marcus Flavius Quirina S legionis X Fretensis Antoninianae s optimo et merenti Invicto Augusto praeses provinciae Syriae Palaestinae devotus Numini maiestati que eius",NA,32.4987775,34.8912663,NA
